instance,k,n,avg_degree,sparsity,is_connected,feasible,gap,success,n_seeds,success_std
gr666,6,666,7.273273273273273,1.09372530425162,True,True,0.3651343656430096,1.0,10,0.0
lim963,6,963,7.005192107995846,0.728190447816616,True,True,6.245966296163499,0.0,10,0.0
pa561,6,561,7.197860962566845,1.285332314744079,True,True,0.07238508867173361,1.0,10,0.0
pbk411,6,411,7.172749391727494,1.749451071153047,False,False,11.295606850335071,0.0,10,0.0
pbl395,6,395,7.225316455696203,1.833836663882285,True,True,1.1163153786104605,0.0,10,0.0
pbm436,6,436,7.105504587155964,1.6334493303806812,True,True,3.2155232155232154,0.0,10,0.0
pbn423,6,423,7.130023640661938,1.689579061768232,True,True,3.516483516483517,0.0,10,0.0
pcb442,6,442,7.004524886877828,1.5883276387478071,True,True,0.6754893851668047,1.0,10,0.0
pka379,6,379,7.3931398416886545,1.955857100975834,False,False,27.24149255669034,0.0,10,0.0
rbu737,6,737,7.213025780189959,0.9800306766562441,True,True,3.500301750150875,0.0,10,0.0
rbx711,6,711,7.319268635724332,1.030882906440046,True,True,1.6879526193797694,0.0,10,0.0
xql662,6,662,7.24773413897281,1.096480202567747,True,True,4.41396683927257,0.0,10,0.0
bcl380,7,380,8.289473684210526,2.18719622274684,True,True,1.190623072177668,0.0,10,0.0
dkg813,7,813,8.324723247232471,1.025212222565575,True,True,3.632178089079891,0.0,10,0.0
gr666,7,666,8.558558558558559,1.287001287001287,True,True,0.24974447760254775,1.0,10,0.0
lim963,7,963,8.199376947040498,0.8523260859709451,True,True,0.8641089996414486,0.0,10,0.0
pa561,7,561,8.39928698752228,1.499872676343264,True,True,0.00723850886717336,1.0,10,0.0
pbk411,7,411,8.394160583941606,2.047356239985757,True,True,2.442293373045421,0.0,10,0.0
pbl395,7,395,8.435443037974684,2.140975390348904,True,True,0.92896174863388,0.2,10,0.4000000000000001
pbm436,7,436,8.29816513761468,1.907624169566592,True,True,2.6819126819126815,0.0,10,0.0
pbn423,7,423,8.312056737588652,1.9696816913717181,True,True,1.4725274725274726,0.0,10,0.0
pcb442,7,442,8.104072398190045,1.837658140179148,True,True,0.4805230611682224,1.0,10,0.0
pka379,7,379,8.580474934036939,2.2699669137663863,False,False,27.727631251850653,0.0,10,0.0
rbu737,7,737,8.314789687924016,1.129726859772284,True,True,0.5944477972238986,0.9,10,0.30000000000000004
rbx711,7,711,8.466947960618846,1.192527881777302,True,True,1.1905621891239004,0.0,10,0.0
xql662,7,662,8.377643504531722,1.2674195922135731,True,True,8.441774731690625,0.0,10,0.0
bcl380,8,380,9.394736842105264,2.478822385779753,True,True,0.7772979642196176,0.5,10,0.5
dkg813,8,813,9.478474784747847,1.167299850338404,True,True,3.654065786529862,0.0,10,0.0
gr666,8,666,9.765765765765765,1.46853620537831,True,True,0.24532848858720194,1.0,10,0.0
lim963,8,963,9.293873312564902,0.9660990969402181,True,True,0.9824309788454644,0.0,10,0.0
pa561,8,561,9.575757575757576,1.70995670995671,True,True,0.0,1.0,10,0.0
pbk411,8,411,9.479318734793187,2.312028959705655,True,True,1.3626209977661952,0.0,10,0.0
pbl395,8,395,9.655696202531646,2.450684315363361,True,True,0.8508977361436377,0.2,10,0.4000000000000001
pbm436,8,436,9.486238532110091,2.180744490140251,True,True,2.8413028413028414,0.0,10,0.0
pbn423,8,423,9.423167848699764,2.2329781631989962,True,True,0.8571428571428573,0.1,10,0.30000000000000004
pcb442,8,442,9.122171945701357,2.068519715578539,True,True,0.23041474654377878,1.0,10,0.0
pka379,8,379,9.678100263852242,2.560343985146096,False,False,15.879706048301264,0.0,10,0.0
rbu737,8,737,9.42740841248304,1.280897882130847,True,True,0.44055522027761007,1.0,10,0.0
rbx711,8,711,9.670886075949367,1.362096630415403,True,True,0.808685966411091,0.1,10,0.30000000000000004
xql662,8,662,9.486404833836858,1.435159581518435,True,True,0.998589621340904,0.0,10,0.0
bcl380,9,380,10.468421052631578,2.76211637272601,True,True,0.9623689080814313,0.0,10,0.0
dkg813,9,813,10.646986469864698,1.311205230278903,True,True,0.8595909042569241,0.0,10,0.0
gr666,9,666,10.963963963963964,1.64871638555849,True,True,0.20667312120452247,1.0,10,0.0
lim963,9,963,10.469366562824506,1.08829174249735,True,True,1.0935819290068125,0.0,10,0.0
pa561,9,561,10.716577540106952,1.913674560733384,True,True,0.0,1.0,10,0.0
pbk411,9,411,10.632603406326034,2.5933179039819603,True,True,1.1317944899478778,0.0,10,0.0
pbl395,9,395,10.855696202531645,2.7552528432821433,True,True,0.7728337236533959,0.1,10,0.30000000000000004
pbm436,9,436,10.623853211009175,2.44226510597912,True,True,1.5800415800415801,0.0,10,0.0
pbn423,9,423,10.619385342789599,2.516442024357724,True,True,0.9523809523809523,0.0,10,0.0
pcb442,9,442,10.289592760180996,2.333240988703173,True,True,0.23277797471345854,1.0,10,0.0
pka379,9,379,10.860158311345646,2.873057754324245,True,True,17.36961330195935,0.0,10,0.0
rbu737,9,737,10.442333785617368,1.418795351306707,True,True,0.40132770066385026,1.0,10,0.0
rbx711,9,711,10.838255977496484,1.526514926407955,True,True,0.5391404563901887,0.8,10,0.4
xql662,9,662,10.586102719033233,1.601528399248598,True,True,2.152628334093368,0.1,10,0.30000000000000004
bcl380,10,380,11.56842105263158,3.05235383974448,True,True,0.8451573103022826,0.0,10,0.0
dkg813,10,813,11.81549815498155,1.455110610219402,True,True,0.6939278021413869,0.5,10,0.5
gr666,10,666,12.132132132132131,1.8243807717491922,True,True,0.1976989164109002,1.0,10,0.0
lim963,10,963,11.603322949117342,1.206166626727374,True,True,1.2621011115095018,0.0,10,0.0
pa561,10,561,11.893048128342246,2.123758594346829,True,True,0.0180962721679334,1.0,10,0.0
pbk411,10,411,11.771289537712896,2.871046228710462,True,True,0.9530900967982131,0.1,10,0.30000000000000004
pbl395,10,395,12.030379746835443,3.05339587483133,True,True,0.6635441061670571,0.7,10,0.45825756949558394
pbm436,10,436,11.784403669724771,2.709058314879257,True,True,1.0395010395010396,0.0,10,0.0
pbn423,10,423,11.777777777777779,2.7909426013691423,True,True,0.7106227106227105,0.4,10,0.4898979485566356
pcb442,10,442,11.46606334841629,2.600014364720247,True,True,0.0,1.0,10,0.0
pka379,10,379,12.052770448548813,3.188563610727199,True,True,16.524867794609463,0.0,10,0.0
